,id,title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount
333,4wZ2qY00l7A,Любовь Соболь попыталась убежать с территории ОВД. Включение от ОВД Лужников,2019-07-14T20:17:22Z,Телеканал Дождь,288710,14780,463,4040
334,qceUj48lN34,Разгон акции за допуск независимых кандидатов на выборах в Мосгордуму. Вечер,2019-07-14T18:48:39Z,Телеканал Дождь,62973,3682,65,326
335,JDVYrnw4BVc,«Я журналист! Вы что делаете?» — «Выкинь его отсюда!»,2019-07-14T18:33:48Z,Телеканал Дождь,15640,1379,9,134
336,nkkrn60GQQc,Акция за допуск независимых кандидатов на выборы в Мосгордуму. Прямой эфир,2019-07-14T16:58:04Z,Телеканал Дождь,92993,7628,187,516
337,0xG0UNaz0XQ,Новосибирские Мальдивы. Как это возможно?,2019-07-12T11:36:19Z,Телеканал Дождь,35988,864,39,107
338,GwlIDEAnxcA,Вы бы хотели учиться в таком лицее?,2019-07-11T10:26:38Z,Телеканал Дождь,29407,936,33,111
339,ZXNvIv_1aBQ,"Лазарева, Макаревич, Гребенщиков и другие исполнили песню в поддержку фигурантов дела «Нового величи",2019-07-08T12:48:42Z,Телеканал Дождь,407667,31831,1017,2730
340,xDIPd58WYm8,"В эту школу попасть сложнее, чем в МГУ",2019-07-08T09:16:54Z,Телеканал Дождь,317360,8814,749,990
341,YmvSya5XCLQ,ВЛОГ ДОЖДЯ #4. Кто новый ведущий новостей? Кто работает за кадром?,2019-07-05T14:04:13Z,Телеканал Дождь,13434,340,36,55
342,lRrSXEfqLeI,Гибель российских моряков. Эмоциональная речь Павла Лобкова,2019-07-04T09:52:33Z,Телеканал Дождь,60859,1920,191,251
343,WrMU9lvXK_Q,Чеченского блогера собираются передать лично в руки Кадырову,2019-07-03T10:24:53Z,Телеканал Дождь,2898105,53352,2905,10338
344,dNVZdxwras8,Как шансон стал рэпом и самой протестной музыкой в России. Репортаж Дождя,2019-07-02T14:53:25Z,Телеканал Дождь,15190,471,92,82
345,eqywuSVumrU,Расследование Ивана Голунова о похоронном бизнесе,2019-07-02T11:29:06Z,Телеканал Дождь,117622,3915,73,351
346,9SgZvwRgiic,"Отравления в центре Москвы. Мы нашли еще потерпевших, которых ограбили. Будьте осторожны.",2019-07-01T14:36:13Z,Телеканал Дождь,17288,875,27,128
347,kCMglIrG4Gk,Как живет самая большая школа Москвы. Экскурсия с молодым директором,2019-06-28T15:59:30Z,Телеканал Дождь,21721,545,32,41
348,F_xoMJWLq7Y,Почему ученицы Этери Тутберидзе с ней расстаются?,2019-06-25T06:31:02Z,Телеканал Дождь,394369,4211,499,843
349,IRsNVrcvIX8,«Что за инициативы? Ты чего такая дерзкая?» Замглавы РУСАДА получает угрозы,2019-06-19T14:32:42Z,Телеканал Дождь,79975,2471,84,276
350,57pl4Wo8uhs,Инженер крымской виллы Киселева о долгах телеведущего,2019-06-18T12:18:03Z,Телеканал Дождь,57084,1996,187,289
351,PsXlImDJULQ,"«Как только „Мумий Тролль“ стал прибыльным проектом, они меня кинули»",2019-06-15T12:00:04Z,Телеканал Дождь,63623,842,175,380
352,7VJ8bfZMinA,«Я сейчас вызову наряд полиции!» Дождь разыскал обоих понятых из дела Ивана Голунова. Эксклюзив,2019-06-14T11:13:11Z,Телеканал Дождь,95984,3267,129,1096
353,XmVMH7raO3Q,FACE. Марафон #СвободуГолунову,2019-06-13T20:47:37Z,Телеканал Дождь,141550,5865,520,741
354,dB0DVIt0dFI,Группа Порнофильмы. Марафон #СвободуГолунову,2019-06-13T13:04:05Z,Телеканал Дождь,73758,3597,170,380
355,9eqiAaOZYFI,Жесткие задержания на протестном шествии в Москве. Видео,2019-06-12T14:02:19Z,Телеканал Дождь,803589,22725,1667,9616
356,utn_D4R3yUM,Самый трогательный момент - Иван Голунов на свободе!,2019-06-11T18:54:53Z,Телеканал Дождь,366752,23806,397,2748
357,tOVO-kPuhB0,Отпустили!  Принято решение прекратить уголовное дело против Ивана Голунова,2019-06-10T18:52:01Z,Телеканал Дождь,25586,1418,38,83
358,_JinzmQwilM,"#свободуголунову Ефремов, Косяков, Филиппенко о Иване Голунове",2019-06-10T18:03:39Z,Телеканал Дождь,63911,6196,63,522
359,w99M_9CAGhQ,Одиночные пикеты в поддержку Ивана Голунова,2019-06-09T18:35:59Z,Телеканал Дождь,15533,1324,20,120
360,Bsp5qm6GIX0,"#свободуголунову. Комолов, Шелест, Виторган, Зыгарь о деле Ивана Голунова",2019-06-09T14:58:54Z,Телеканал Дождь,75723,7945,83,764
361,7bRIERpqcFM,"#свободуголунову Поперечный, Звягинцев, Парфенов о деле Ивана Голунова",2019-06-09T11:10:15Z,Телеканал Дождь,136324,12572,124,970
362,IZ3laFdNblI,"#свободуголунову.Рома Зверь, Улицкая, Шевченко о Иване Голунове",2019-06-08T22:47:50Z,Телеканал Дождь,104582,11189,135,853
363,k8Thshrf6ZM,Специальный эфир из суда над Иваном Голуновым,2019-06-08T11:54:37Z,Телеканал Дождь,55965,3372,60,673
364,NRPZqj3WzkA,В Москве задержали участников пикетов в поддержку Ивана Голунова. Спецэфир,2019-06-07T15:09:13Z,Телеканал Дождь,22140,1443,27,151
365,xc3rkxIRuaQ,"BadComedian о компании Kinodanz, которая пытается закрыть его канал",2019-06-05T13:57:13Z,Телеканал Дождь,547711,30308,784,2083
366,199ntwBkliE,Почему шансон снова популярен? Фрагмент репортажа Дождя,2019-06-04T08:50:20Z,Телеканал Дождь,19958,451,130,147
367,8cL8a1gVdjo,"Репортаж Дождя про Шиес. Зачем активисты воюют с Росгвардией, ОМОНом, полицией и ЧОПом",2019-05-30T08:00:00Z,Телеканал Дождь,121878,7966,94,1374
368,6y-qDQx5Hqo,Зачем заставлять искусственный интеллект смотреть новости? Эксперимент Дождя,2019-05-27T17:39:10Z,Телеканал Дождь,12175,877,37,62
369,L8tzPad03gc,Как снять кино на телефон и для Instagram. Показывают Клод Лелуш и участники Каннского кинофестиваля,2019-05-24T12:04:23Z,Телеканал Дождь,4776,198,9,19
370,eUWQ7A2tBVU,"Шиес, Екатеринбург, Иркутск и Магнитогорск. Смотрите прямую трансляцию с корреспондентами ДОЖДЯ",2019-05-23T17:23:00Z,Телеканал Дождь,8606,441,26,31
371,LIKeRYdoOHo,«Кураж-Бамбей» об окончании «Теории большого взрыва»,2019-05-23T13:14:32Z,Телеканал Дождь,364699,19461,304,1521
372,RKwMb2-98FQ,"Как сохранить бизнес в кризис. История Максима Каширина, основателя компании Simple",2019-05-21T14:16:29Z,Телеканал Дождь,4835,109,6,7
373,A9KG_CshG4Q,Митинг в центре Екатеринбурга. День пять,2019-05-17T19:15:40Z,Телеканал Дождь,88917,4407,141,611
374,5HEQUuLAHnU,Победа? Как прошел четвертый день борьбы за сквер в Екатеринбурге?,2019-05-16T20:02:07Z,Телеканал Дождь,71347,3853,123,497
375,BLanPQ3adic,Ответ жителей Екатеринбурга Владимиру Соловьеву,2019-05-16T10:30:32Z,Телеканал Дождь,435184,17431,516,2399
376,1VOPUpxQxdQ,Митинг в центре Екатеринбурга. День три,2019-05-15T22:47:16Z,Телеканал Дождь,109211,6798,216,656
377,sP4EoEZGw7M,Что происходит в Иркутской области,2019-05-15T12:08:37Z,Телеканал Дождь,20916,620,19,87
378,mG4cDvsCFgU,ОМОН начал вытеснять из сквера участников акции против храма в Екатеринбурге,2019-05-14T20:43:16Z,Телеканал Дождь,32504,1731,50,496
379,1GmrLcKgIzg,Как разгоняли протестующих в центре Екатеринбурга,2019-05-13T20:51:12Z,Телеканал Дождь,208544,7662,425,2961
380,_g7ny_9lQ0M,Школьники из деревни едут со спектаклем в Москву.Как два  учителя изменили жизнь учеников,2019-05-13T08:00:02Z,Телеканал Дождь,6104,232,14,37
381,xqwCS9bALPk,"Зачем шаманы сожгли верблюдов «во славу России», и почему это борьба за власть",2019-05-11T08:00:06Z,Телеканал Дождь,13621,447,40,196
382,V4b0SEcPk0s,Почему Путин не спасет обреченные санкциями на смерть моногорода Дерипаски,2019-05-10T08:00:04Z,Телеканал Дождь,261789,7710,234,1315
383,r82fFz2BGfY,Парад Победы. Смотрим с автором «Сталингулага» и военным экспертом,2019-05-09T09:47:22Z,Телеканал Дождь,22420,460,332,167
384,mGWvIDNITAg,"Как Кадыров возвращает россиянок из ИГИЛ, а потом их сажают в тюрьму. Репортаж Маши Борзуновой",2019-05-08T14:15:17Z,Телеканал Дождь,34648,987,111,358
385,JoJTzPoamQ4,Как сложилась судьба девушек из эротического календаря для Путина?,2019-05-07T15:31:16Z,Телеканал Дождь,38108,995,249,223
386,n3LXIGBq5_k,Что произошло с Superjet после удара молнии и почему он загорелся при посадке. Мнение авиаэксперта,2019-05-06T11:08:59Z,Телеканал Дождь,1015922,6235,1319,4593
387,G15s5URAPYk,Авиакатастрофа в Шереметьево. Погиб 41 человек,2019-05-06T10:08:48Z,Телеканал Дождь,45703,520,54,220
388,mpNmUkRHpEo,Авиакатастрофа в Шереметьево. Специальный эфир,2019-05-05T19:40:02Z,Телеканал Дождь,303147,2122,730,1193
389,XEvpgxwuZ9M,В катастрофе Superjet в Шереметьево погибли 41 человек,2019-05-05T17:25:00Z,Телеканал Дождь,787037,6510,557,5401
390,0fRhvWWVt_w,Сколько платят за живых и мертвых наемников и кто стоит за новой ЧВК «Патриот»,2019-05-04T08:56:33Z,Телеканал Дождь,149212,4614,473,1395
391,uihoWDUhatg,Курорт «Черный дельфин». Как крупнейшая в России тюрьма для маньяков кормит город вокруг себя,2019-05-03T07:28:12Z,Телеканал Дождь,550321,4317,675,941
392,gtFS9ZJdD3E,Концерт Brainstorm в честь девятилетия Дождя + несколько приятных сюрпризов,2019-05-02T11:58:47Z,Телеканал Дождь,48828,1160,35,98
393,z4e2fGLw4QE,Что произошло на детском «Голосе»,2019-04-30T14:35:28Z,Телеканал Дождь,376152,6112,525,2470
394,eLFgtPL_BZE,Какие ванные выбирает светская Москва,2019-04-29T18:30:01Z,Телеканал Дождь,4125,48,60,10
395,Oa-vgkaRAtE,Шесть признаков идеального кандидата в президенты России от Екатерины Шульман,2019-04-29T15:11:49Z,Телеканал Дождь,12330,883,45,136
396,P0t2FAIIlyU,Паша Артемьев и Brainstorm — «Миллионы минут»,2019-04-26T20:45:00Z,Телеканал Дождь,4252,125,15,7
397,Zi4-hv8jd3Q,Brainstorm и «Сансара» совместили песни «Ты не один» и «Осень»,2019-04-26T15:19:00Z,Телеканал Дождь,7166,162,18,15
398,h2JtzhW33l8,"«На заре» - «Альянс», Brainstorm и Александр Петров. Эксклюзив на дне дождения",2019-04-26T13:58:16Z,Телеканал Дождь,145781,4904,689,405
399,pKFo8V-zeYs,"ВЛОГ ДОЖДЯ #3. 9 лет Дождю, что смотреть, если устал от новостей и розыгрыш приглашений на вечеринку",2019-04-21T14:26:33Z,Телеканал Дождь,10731,393,29,53
400,kmf4rl3c2do,Видео с места событий. В отелях и церквях на Шри-Ланке произошла серия взрывов.,2019-04-21T13:30:50Z,Телеканал Дождь,6907,93,4,28
401,Y2BLgjD8muQ,"Киевляне рассказывают, за кого голосуют на выборах президента",2019-04-21T13:26:08Z,Телеканал Дождь,12198,356,22,110
402,gZjG8O1mPbY,Кровавая Пасха. Попытка госпереворота и самый массовый расстрел сотрудников милиции за всю новейшую,2019-04-20T15:00:04Z,Телеканал Дождь,60485,1415,109,283
403,70nEqUItq6M,"Литвинова, Астахов, Голодец, Костин и Долецкая о своих страхах",2019-04-20T12:00:01Z,Телеканал Дождь,8671,142,19,20
404,mCTiUns0hYQ,Вступительная речь Порошенко на дебатах,2019-04-19T17:59:49Z,Телеканал Дождь,27181,275,227,107
405,nrqUlIY0keY,Вступительная речь Владимира Зеленского на дебатах,2019-04-19T17:55:11Z,Телеканал Дождь,106004,2653,107,711
406,zKCdUWPHWRk,"Как понять, что пора менять доктора",2019-04-18T21:04:46Z,Телеканал Дождь,4009,127,19,21
407,q7JPj5lGsII,«Кошмарный сон»: очевидцы о пожаре в соборе Парижской Богоматери,2019-04-15T20:24:50Z,Телеканал Дождь,59454,768,81,496
408,zPql3jemuz4,Константин Меладзе о короткой карьере Светланы Лободы в «ВИА Гре»,2019-04-12T16:22:50Z,Телеканал Дождь,65349,622,108,97
409,DOGbtARWUW0,Почему изображение черной дыры — это огромное достижение,2019-04-11T18:00:01Z,Телеканал Дождь,34234,1246,58,201
410,KIeNmczGDx4,"ОМОНовцев выселяют из квартир, Путин — их единственная надежда",2019-04-11T12:01:10Z,Телеканал Дождь,31152,1577,121,1328
411,yBikwCDbU2Q,Виктор Шендерович про украинские выборы,2019-04-09T19:11:07Z,Телеканал Дождь,23911,1247,41,125
412,RkcRh9VJPlE,"Кто вербует российских добровольцев, и что им обещают (репортаж 2015 года)",2019-04-08T11:47:57Z,Телеканал Дождь,384307,9036,820,2081
413,PdKrpghMMw0,Василий Уткин о заказчиках нападения на него,2019-04-06T08:44:54Z,Телеканал Дождь,145411,2644,176,274
414,JY8Dhpzdsg4,Почему Роскомнадзор удаляет новости о квартире Наили Аскер-Заде,2019-04-05T11:55:59Z,Телеканал Дождь,1183171,23514,685,3368
415,EMaoi3xry9I,"«Побег». Фильм Сергея Ерженкова о двух толстовцах, которые бежали от государства в лес",2019-04-04T13:06:29Z,Телеканал Дождь,24369,794,39,98
416,8SK5Ft4-IbY,"День Дождения! Нам 9 лет, приходите на нашу вечеринку!",2019-04-04T06:35:16Z,Телеканал Дождь,7850,335,30,29
417,YclllJIbOVI,Как на федеральном ТВ показывали украинские выборы,2019-04-02T13:00:07Z,Телеканал Дождь,300929,5380,510,1331
418,URpSyTlTN8I,"FOMO, кибербуллинг, лукизм & погоня за лайками",2019-04-01T10:55:17Z,Телеканал Дождь,6298,156,56,37
419,V9m7ixxB5Bg,Конфликт в прямом эфире. Включение Владимира Роменского из Киева,2019-03-31T21:13:33Z,Телеканал Дождь,51511,1463,89,698
420,w5ez5Zd7kZM,Украинские выборы. Прямой эфир,2019-03-31T20:03:32Z,Телеканал Дождь,55627,844,82,98
421,iY1cbU333TE,Бывшая жена Аркадия Ротенберга вернулась в Россию,2019-03-31T12:00:06Z,Телеканал Дождь,133675,2056,605,1055
422,ERBHrFT1S74,Наргиз Закирова про борьбу с комплексами,2019-03-31T08:15:13Z,Телеканал Дождь,13272,293,16,20
423,yq5DIaRHjII,ВЛОГ ДОЖДЯ #2. Кто финансирует Дождь? Галкин перед эфиром. ASMR от Анны Монгайт.,2019-03-30T09:41:08Z,Телеканал Дождь,30502,812,139,144
424,Sc0TUzdU1q0,Игорь Востриков о расследовании трагедии в Кемерове,2019-03-26T17:00:03Z,Телеканал Дождь,18980,488,219,216
425,OE-ult6Xbaw,"История Дмитрия Алимова, у которого в огне погибли жена и дочь",2019-03-26T12:00:02Z,Телеканал Дождь,117967,1797,38,265
426,2Vy4ScOTGss,Максим Виторган про драку в подземном переходе,2019-03-26T10:56:07Z,Телеканал Дождь,56386,474,66,58
427,YRQJBpD_rok,"Кемерово год спустя. Что изменил пожар, в котором погибли 60 человек",2019-03-25T14:34:50Z,Телеканал Дождь,37601,710,54,139
428,QdESgKL1ATw,Все о деле «Нового величия». Репортаж Дождя. Анонс,2019-03-25T14:27:37Z,Телеканал Дождь,5056,145,23,20
429,VFeuMNRPz3E,Максим Галкин о даче Соловьева и гражданстве Брилева,2019-03-23T09:00:04Z,Телеканал Дождь,366756,5128,629,512
430,Z45n7giTa-A,"В чем секрет Боба Дилана, который первым из рок-музыкантов получил Нобеля",2019-03-23T06:00:05Z,Телеканал Дождь,6261,189,11,25
431,l5SxvREqxFI,"Борис Гребенщиков про Толстого, Лескова и Булгакова",2019-03-22T10:31:50Z,Телеканал Дождь,21059,413,66,157
432,X6M_7sPrjL0,Уткин и Невзоров спорят о значении слова «зашквар»,2019-03-21T16:35:56Z,Телеканал Дождь,24529,518,57,129
433,y3NA4AcWr1I,Максим Галкин про деятельность Алексея Навального,2019-03-21T14:00:06Z,Телеканал Дождь,77114,696,3712,941
434,AHeq3ylyaZ4,В Якутии начались нападения на мигрантов после изнасилования местной жительницы // Дождь,2019-03-21T12:30:00Z,Телеканал Дождь,1101298,14545,1707,8488
435,oiXI1xgUKWw,"Невзоров о том, почему Шнур распускает «Ленинград»",2019-03-21T11:26:41Z,Телеканал Дождь,129822,1564,277,429
436,SJWJ4k3zwGM,"Максим Галкин о выступлении перед Путиным, Назарбаевым и пародии на политиков",2019-03-20T13:42:31Z,Телеканал Дождь,103111,1611,193,169
437,25jE_PKDF_0,"Как бы выглядели новости, если бы Дождь был федеральным каналом",2019-03-18T18:44:10Z,Телеканал Дождь,39949,2477,81,369
438,WZ3ADzI9Pd4,"Три простых правила для того, чтобы стать счастливым",2019-03-18T13:24:40Z,Телеканал Дождь,11012,526,27,36
439,i-wlQvYbodw,Эти люди пишут сотни доносов на оппозицию по всей России,2019-03-15T14:59:23Z,Телеканал Дождь,410032,14086,636,4459
440,37uE8TQOHjo,Теракт в Новой Зеландии. Погибли 49 человек. СПЕЦЭФИР,2019-03-15T12:31:26Z,Телеканал Дождь,143711,549,156,328
441,T8jzkKg6So0,49 погибших. Стрельба в мечетях в Новой Зеландии.,2019-03-15T10:43:07Z,Телеканал Дождь,195154,973,191,1097
442,axLtKbPYLk0,Квачков и Гозман об итогах дебатов на Дожде,2019-03-14T13:57:09Z,Телеканал Дождь,48244,660,83,391
443,j0nYReZamcQ,"Леонид Ярмольник рассказал, почему КВН так сильно испортился",2019-03-13T11:26:54Z,Телеканал Дождь,669306,7644,1665,1380
444,56PXFWCADhI,Митинг за свободный интернет. Как это было,2019-03-11T11:00:33Z,Телеканал Дождь,223615,10929,316,2522
445,JA3QjiXOeAk,Митинг за свободный интернет. ПРЯМОЙ ЭФИР,2019-03-10T13:34:32Z,Телеканал Дождь,215714,9338,430,1290
446,XvdrOkbH9a0,Алексей Серебряков о воспитании детей,2019-03-10T13:18:12Z,Телеканал Дождь,37422,1382,47,137
447,1R7oII57sUI,"Активистки раздали прохожим слепки частей тел женщин, переживших насилие",2019-03-09T09:49:23Z,Телеканал Дождь,15795,326,221,266
448,FoMiCri3Nyw,"Когда один ребенок из пяти — родной: истории семей, разрушенных тестом на отцовство",2019-03-06T15:00:03Z,Телеканал Дождь,43127,976,95,425
449,l888nly60f0,Виктор Шендерович о праздновании годовщины смерти Сталина,2019-03-06T14:30:00Z,Телеканал Дождь,13452,639,42,130
450,tlQc2qoYtds,Лолита Милявская о Владимире Зеленском и выборах на Украине,2019-03-06T12:00:06Z,Телеканал Дождь,86632,868,373,397
451,F9zoPeoiONg,"Мой персональный маньяк. Истории людей, которых преследуют сталкеры",2019-03-06T07:00:01Z,Телеканал Дождь,15352,400,26,61
452,K3ffFlAPRrc,Как дочери чиновников дискредитируют в Instagram отцов-патриотов,2019-03-05T18:15:01Z,Телеканал Дождь,2994146,56629,2043,6100
453,KVtuZsF1JIw,"Кто зарабатывает на обманутых дольщиках, и при чем здесь Игорь Шувалов?",2019-03-05T15:00:03Z,Телеканал Дождь,127942,3658,63,376
454,G0Yu-u3cHCc,"Как Запашный зарабатывает на гастролях, но не платит по счетам",2019-03-05T11:47:58Z,Телеканал Дождь,26264,896,53,108
455,UYKnmmQQkA4,Вдова Владислава Листьева о дне убийства мужа,2019-03-01T16:15:20Z,Телеканал Дождь,56263,787,68,182
456,y7tZNxs5jn8,Комик Денис Косяков об угрозах от фанатов из Дагестана,2019-02-27T20:26:55Z,Телеканал Дождь,63423,1891,113,595
457,IT7zpuFqQio,Лолита Милявская: «Я не беру деньги за рекламу в инстаграм»,2019-02-27T11:32:57Z,Телеканал Дождь,13716,420,36,66
458,GR1ysNWvoPA,Как возглавить топ Apple Music за $ 11 800,2019-02-26T16:30:00Z,Телеканал Дождь,13410,350,68,52
459,6ArRGXHK4xk,"Задаем стыдные вопросы имаму, священнику и раввину",2019-02-26T14:01:55Z,Телеканал Дождь,125771,1399,402,997
460,zq_cJxXM0Gg,История принта «Н///Й ТАКУЮ РАБОТУ»,2019-02-25T10:33:21Z,Телеканал Дождь,11123,314,20,20
461,IbM6e1ww11U,Могут ли россияне осуждать Украину? Спорят Уткин и Невзоров,2019-02-22T09:44:14Z,Телеканал Дождь,199943,4694,256,1368
462,5JtVNn7mgNQ,"Греф, Силуанов, Беглов, Костин и другие — о том, как прошло послание Путина",2019-02-20T13:10:14Z,Телеканал Дождь,16031,366,238,272
463,o15iyKR1tFo,«К походу и бою готов»: полковника Квачкова выпустили из колонии,2019-02-19T08:24:02Z,Телеканал Дождь,30811,1292,26,207
464,45qI1JvSEgY,Если бы матч Мамаева в СИЗО показали по телевизору,2019-02-14T17:01:14Z,Телеканал Дождь,16991,497,64,46
465,lGzBcb4T_uE,А сегодня полиция изъяла «Жигули наоборот»,2019-02-14T13:00:10Z,Телеканал Дождь,11339,290,106,43
466,FgoOTExGoec,Корреспондент Дождя провела день в хиджабе,2019-02-08T14:46:45Z,Телеканал Дождь,40097,963,280,732
467,HvkrZLAHcIY,Уткин и Невзоров критикуют интервью Киселева,2019-02-07T15:12:37Z,Телеканал Дождь,1873121,37835,3737,5567
468,Mz6rZueRorw,Как девушка из Томска ломает стереотипы и делает свой бизнес,2019-02-07T13:59:53Z,Телеканал Дождь,14075,172,129,50
469,d8Me5e-9c_A,Умер рэпер Децл,2019-02-03T11:50:41Z,Телеканал Дождь,66141,1466,45,358
470,VGvcx0Am0nw,Главное культурное событие — «Дау». Дождь первым снял проект изнутри,2019-02-01T13:16:01Z,Телеканал Дождь,25194,320,61,49
471,5lBwnhYmIUw,Интервью с зятем Собянина о его бизнесе в России и в Дубае,2019-01-31T07:00:01Z,Телеканал Дождь,27621,487,49,143
472,dDlm0PvAnQY,НТВ наняла актера для репортажа про Курилы,2019-01-30T13:23:19Z,Телеканал Дождь,9597,579,10,38
473,kB9dK9rBbv8,"Новые подробности в деле бизнесмена, найденного мертвым в  СИЗО",2019-01-30T11:12:37Z,Телеканал Дождь,87509,4138,26,752
474,HPLBFYtDrlQ,Технологии будущего в нашей жизни,2019-01-29T15:24:49Z,Телеканал Дождь,4827,76,25,41
475,hsd7oZWVd-E,Какие картины украли из российских музеев за последние годы?,2019-01-29T10:28:10Z,Телеканал Дождь,5116,207,6,23
476,FOmTIF4A83g,"Экс-менеджер Марьяны Ро стал работать на Кремль, и его кинули на 10 миллионов рублей",2019-01-28T14:31:30Z,Телеканал Дождь,47918,1882,201,375
477,3sW9xyg_9kc,Фитнес нового поколения. «Синдеева. Сделай сам»,2019-01-25T15:28:01Z,Телеканал Дождь,9053,163,45,26
478,pZS31ga1lR8,Какие территории Россия отдала другим странам при Путине,2019-01-24T12:54:52Z,Телеканал Дождь,671821,12091,903,2062
479,BBlGMptJWiw,"Парфенов о том, сколько он зарабатывает на YouTube-канале «Парфенон»",2019-01-23T10:59:04Z,Телеканал Дождь,95727,1632,178,102
480,ypALvLrI8ak,"Видео задержания пассажира, захватившего самолет Сургут — Москва",2019-01-22T15:11:18Z,Телеканал Дождь,17768,322,46,85
481,xjMNAFlTQnE,Репортаж об обманутых дольщиках. Анонс,2019-01-17T10:29:43Z,Телеканал Дождь,6059,241,230,21
482,Tdqg7ntcvm4,Взрыв дома в Шахтах. Что произошло?,2019-01-14T21:28:14Z,Телеканал Дождь,8894,327,119,161
483,VRpsvj7w41w,Святочный рассказ Станислава Белковского,2019-01-13T16:00:02Z,Телеканал Дождь,9886,251,73,29
484,yAVX4xomexw,Леонид Парфенов в программе «Кашин.Гуру»,2019-01-12T14:30:03Z,Телеканал Дождь,7426,199,53,18
485,xW09ysy8KNA,Видео последствий взрыва в центре Парижа,2019-01-12T13:00:13Z,Телеканал Дождь,16745,285,18,76
486,mwUroC3NrN4,Эффект «девяти яиц». Колонка Павла Лобкова,2019-01-12T12:01:12Z,Телеканал Дождь,19453,1089,69,121
487,eslxP-UqXEA,"«ФСБ гарантировала покровительство, а мы делились финансами»",2019-01-10T15:12:32Z,Телеканал Дождь,16422,437,40,22
488,mVg125RoKyI,"«Бандиты в Бенине взяли шесть наших граждан, а на каналах тишина»",2019-01-10T13:39:06Z,Телеканал Дождь,7661,592,23,71
489,0BzNQfG0L4Q,Нарезка.Тар-тар из говядины,2019-01-03T09:40:08Z,Телеканал Дождь,5527,139,172,17
